label,type,level,annotator,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,0,0,1,0,0,0,0,0,0
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,19,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,19,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,9,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,10,0,0,1,0,0,0,0,0,0
1.0,-1,original,1,0,0,0,1,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,10,0,0,0,0,1,0,0,0,0
1.0,-1,original,9,0,0,1,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,0,0,1,0,0,0,0,0,0
1.0,-1,perturbation,14,1,0,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,original,8,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,0,0,1,0,0,0,0,0,0
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,0,0,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,2,1,0,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,11,0,0,1,0,0,0,0,0,0
1.0,-1,original,1,0,0,0,0,0,0,0,0,0
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
0.0,0,original,3,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,9,0,0,1,0,0,0,0,0,0
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,19,0,0,1,0,0,0,0,0,0
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
1.0,-1,original,3,0,0,0,1,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,1,0,0
0.0,0,perturbation,11,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,9,0,0,1,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,1,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,10,0,0,0,0,0,0,0,0,0
1.0,-1,original,2,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
0.0,0,original,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,8,0,1,0,0,0,0,0,0,0
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,10,0,0,0,0,1,0,0,0,0
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,9,1,0,0,0,0,0,0,0,0
1.0,0,original,3,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,6,0,0,1,0,0,0,0,0,0
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,18,0,0,0,0,1,0,0,0,0
0.0,0,perturbation,14,0,0,0,0,0,0,0,0,1
0.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,0,1,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,0,original,3,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,2,0,0,1,0,0,0,0,0,0
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,perturbation,11,0,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,0,0,0,0,0,0,0,0
1.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,0,original,3,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,20,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,original,16,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
1.0,0,original,3,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,2,0,0,1,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,1,0,0,0,0,0,0
1.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,14,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,14,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,0,original,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,11,0,1,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,17,0,0,0,0,0,0,0,0,1
0.0,0,original,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,original,6,0,0,0,0,0,0,0,0,1
0.0,0,original,6,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,6,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
0.0,0,original,8,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,14,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,11,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,17,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,1,0,0,0,0,0,0
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,11,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,0,0,0,0,0,0,1,0,0
0.0,0,perturbation,17,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,1,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,3,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,1,0,0,0,0,0,0,0
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,3,0,0,0,0,1,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,18,0,0,0,0,1,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,14,0,0,0,0,0,0,0,0,1
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,1,0,0,0,0,0,0,1,0,0
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,18,0,0,1,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,1,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,3,1,0,0,0,0,0,0,0,0
1.0,-1,original,2,0,0,1,0,0,0,0,0,0
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
1.0,-1,original,2,0,1,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
0.0,0,original,2,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,10,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,1,0,0,0,0,0
0.0,0,original,13,0,0,0,0,0,0,0,0,1
0.0,0,original,13,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,2,0,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
0.0,0,original,13,0,0,0,0,0,0,0,0,1
1.0,1,original,2,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
0.0,0,original,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
0.0,0,original,13,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,0,0,0,0,0,0,0,0,0
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,16,0,0,0,0,0,0,0,0,1
1.0,-1,original,13,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,0,0,0,0,1,0,0,0,0
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,11,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,13,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,0,0,0,0,0,0,0,0,0
1.0,-1,original,1,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,1,0,0,0,0,0,0,0
1.0,-1,original,2,0,0,0,1,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
1.0,0,original,9,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,20,0,0,0,0,0,0,0,0,1
0.0,0,original,13,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,8,0,0,0,0,1,0,0,0,0
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,3,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,9,1,0,0,0,0,0,0,0,0
1.0,-1,original,2,1,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
0.0,0,original,2,0,0,0,0,0,0,0,0,1
1.0,-1,perturbation,7,1,0,0,0,0,0,0,0,0
1.0,-1,original,9,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,1,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,1,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,6,0,0,0,0,0,0,0,0,1
1.0,-1,original,2,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,7,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,original,18,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,19,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,1,0,0,0,0,0,0,0,0
1.0,-1,original,9,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
1.0,-1,original,1,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
0.0,0,original,18,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,1,0,0,0,0,0,0,0,0
0.0,0,perturbation,19,0,0,0,0,0,0,0,0,1
1.0,-1,original,9,0,0,0,0,0,0,0,0,0
0.0,0,perturbation,2,0,0,0,0,0,0,0,0,1
0.0,0,perturbation,8,0,0,0,0,0,0,0,0,1
